<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
DJ.W1FIN,D,20170101,000000,115.9526780,115.9526780,115.9526780,115.9526780,1
DJ.W1FIN,D,20170102,000000,115.9632043,115.9737306,115.7895200,115.7895200,4007
DJ.W1FIN,D,20170103,000000,115.8789937,118.4474158,115.8737306,116.8474152,5598
DJ.W1FIN,D,20170104,000000,116.9526784,118.2842578,116.9368889,118.2737315,5684
DJ.W1FIN,D,20170105,000000,118.3632052,118.8211002,118.0842578,118.5263632,6252
DJ.W1FIN,D,20170106,000000,118.4211000,118.5632053,118.2210999,118.3368894,5814
DJ.W1FIN,D,20170108,000000,118.3474158,118.3526789,118.3474158,118.3526789,4
DJ.W1FIN,D,20170109,000000,118.3632052,118.4842579,117.6263628,117.8474156,5051
DJ.W1FIN,D,20170110,000000,117.7895208,118.1895210,117.6263628,117.8158366,5535
DJ.W1FIN,D,20170111,000000,117.7789945,118.3263631,117.4210996,118.3105736,6169
DJ.W1FIN,D,20170112,000000,118.3316263,118.7895212,117.7053102,118.0263630,6247
DJ.W1FIN,D,20170113,000000,117.9210998,118.9632055,117.8316261,118.6263632,5713
DJ.W1FIN,D,20170115,000000,118.6263632,118.6263632,118.6263632,118.6263632,1
DJ.W1FIN,D,20170116,000000,118.5474158,118.5684685,117.9632051,117.9842577,4709
DJ.W1FIN,D,20170117,000000,117.8632050,118.5684685,117.5421523,117.6684681,5814
DJ.W1FIN,D,20170118,000000,117.4895207,117.7895208,117.1789942,117.4526786,5532
DJ.W1FIN,D,20170119,000000,117.5105733,117.7316260,117.0474152,117.3000469,5490
DJ.W1FIN,D,20170120,000000,117.2158364,117.7000471,117.0526784,117.6947839,5533
DJ.W1FIN,D,20170122,000000,117.7000471,117.7053102,117.7000471,117.7053102,24
DJ.W1FIN,D,20170123,000000,117.7579418,117.9158366,117.3579417,117.7737313,5382
DJ.W1FIN,D,20170124,000000,117.7000471,118.4684684,117.5105733,118.2947842,5457
DJ.W1FIN,D,20170125,000000,118.4316263,119.7947848,118.3211000,119.7579426,5530
DJ.W1FIN,D,20170126,000000,119.8421532,120.3053113,119.7947848,119.9421532,5787
DJ.W1FIN,D,20170127,000000,120.1421533,120.1789954,119.5737320,119.6737321,5042
DJ.W1FIN,D,20170130,000000,119.6684689,119.7263637,118.4421526,118.9000476,4858
DJ.W1FIN,D,20170131,000000,118.8526791,119.2579424,118.5263632,118.7316264,5498
DJ.W1FIN,D,20170201,000000,118.6158369,119.5105741,118.4632053,118.8842581,5673
DJ.W1FIN,D,20170202,000000,118.9000476,119.0053108,118.4632053,118.6368896,5469
DJ.W1FIN,D,20170203,000000,118.6684685,120.2368902,118.6000474,120.0842586,5487
DJ.W1FIN,D,20170205,000000,120.1000480,120.1053112,120.1000480,120.1053112,14
DJ.W1FIN,D,20170206,000000,120.2158376,120.4211008,119.7053110,119.8474164,4981
DJ.W1FIN,D,20170207,000000,119.6789952,119.8000479,119.3263635,119.4474162,4909
DJ.W1FIN,D,20170208,000000,119.4632057,119.6579426,118.9842581,119.4737320,4996
DJ.W1FIN,D,20170209,000000,119.3947846,120.2421534,119.3158372,120.1632060,4875
DJ.W1FIN,D,20170210,000000,120.2368902,120.7684694,120.2368902,120.6474167,5004
DJ.W1FIN,D,20170213,000000,120.6316272,121.5263644,120.5421535,121.3263643,4649
DJ.W1FIN,D,20170214,000000,121.3947854,121.8316277,121.1947853,121.7895224,5100
DJ.W1FIN,D,20170215,000000,121.9684698,122.8842597,121.9579435,122.8474176,5075
DJ.W1FIN,D,20170216,000000,122.8895228,123.1105756,122.6421543,122.9789966,5145
DJ.W1FIN,D,20170217,000000,122.9316281,122.9632071,122.1789962,122.6105754,4792
DJ.W1FIN,D,20170220,000000,122.5842596,122.9105755,122.5316280,122.7895228,3973
DJ.W1FIN,D,20170221,000000,122.7579438,122.9842597,122.3684700,122.9526808,4078
DJ.W1FIN,D,20170222,000000,122.9368913,123.1789966,122.6895228,123.1105756,5189
DJ.W1FIN,D,20170223,000000,123.0474176,123.4632073,122.8842597,123.2368914,5380
DJ.W1FIN,D,20170224,000000,123.1316282,123.1895230,122.0684699,122.3526805,5119
DJ.W1FIN,D,20170227,000000,122.2000489,122.3263647,122.0263646,122.1737331,4845
DJ.W1FIN,D,20170228,000000,122.2105752,122.3421542,121.8000487,121.8316277,4813
DJ.W1FIN,D,20170301,000000,121.7895224,123.7789969,121.7526803,123.5842600,5490
DJ.W1FIN,D,20170302,000000,123.6053126,123.8842601,122.6105754,122.6421543,4980
DJ.W1FIN,D,20170303,000000,122.5684701,123.2053124,122.2789963,123.1316282,5120
DJ.W1FIN,D,20170305,000000,123.1526808,123.1526808,123.1474177,123.1474177,20
DJ.W1FIN,D,20170306,000000,123.1158387,123.1632072,122.3789963,122.6105754,4672
DJ.W1FIN,D,20170307,000000,122.5579438,122.7316280,122.1632068,122.3474174,4636
DJ.W1FIN,D,20170308,000000,122.3579437,122.8579439,121.9421540,121.9632067,5007
DJ.W1FIN,D,20170309,000000,122.0368909,122.5000490,121.7632066,121.9579435,5209
DJ.W1FIN,D,20170310,000000,122.0368909,122.8105754,122.0211014,122.5000490,5195
DJ.W1FIN,D,20170312,000000,122.4789964,122.4895227,122.4474174,122.4842595,141
DJ.W1FIN,D,20170313,000000,122.4579437,122.9789966,122.4368911,122.7579438,4954
DJ.W1FIN,D,20170314,000000,122.7632070,122.8474176,122.0579436,122.3684700,5189
DJ.W1FIN,D,20170315,000000,122.3211016,123.4947862,122.2421542,123.4579441,5245
DJ.W1FIN,D,20170316,000000,123.3947862,124.3421550,123.3526809,124.0895233,5342
DJ.W1FIN,D,20170317,000000,124.0526812,124.2789971,123.5421547,123.6789968,4992
DJ.W1FIN,D,20170319,000000,123.6789968,123.6789968,123.6579442,123.6579442,134
DJ.W1FIN,D,20170320,000000,123.6632074,123.8158390,123.1789966,123.2263651,4762
DJ.W1FIN,D,20170321,000000,123.1684703,123.9421548,121.8632066,121.8737330,5923
DJ.W1FIN,D,20170322,000000,121.8263645,121.8263645,120.4684692,121.1263642,5707
DJ.W1FIN,D,20170323,000000,121.1158379,122.1316278,121.0737326,121.6579434,5397
DJ.W1FIN,D,20170324,000000,121.6632066,122.0526804,121.4632065,121.7000487,5158
DJ.W1FIN,D,20170326,000000,121.6737329,121.8526803,121.6684697,121.8474172,163
DJ.W1FIN,D,20170327,000000,121.7684698,121.7737329,120.3211008,121.2526801,5411
DJ.W1FIN,D,20170328,000000,121.3211012,122.3158384,121.3211012,122.1789962,5127
DJ.W1FIN,D,20170329,000000,122.1579436,122.2263647,121.7053118,122.0316278,4914
DJ.W1FIN,D,20170330,000000,121.9842593,122.4421542,121.7789961,122.2368910,4915
DJ.W1FIN,D,20170331,000000,122.2895226,122.3105752,121.7053118,121.7579434,4853
DJ.W1FIN,D,20170402,000000,121.7526803,121.8053119,121.7526803,121.7842592,121
DJ.W1FIN,D,20170403,000000,121.7947856,121.8474172,120.8105746,121.4421538,5070
DJ.W1FIN,D,20170404,000000,121.4105749,121.4158380,120.8737326,121.2316274,4697
DJ.W1FIN,D,20170405,000000,121.2526801,121.9842593,120.9158378,120.9368905,5122
DJ.W1FIN,D,20170406,000000,120.8947852,121.1474169,120.3000481,120.9579431,4557
DJ.W1FIN,D,20170407,000000,121.0211010,121.1105748,120.4368903,120.6684693,5392
DJ.W1FIN,D,20170409,000000,120.6737325,120.6737325,120.6105746,120.6368904,100
DJ.W1FIN,D,20170410,000000,120.6947851,121.0368905,120.5211008,120.8000483,4779
DJ.W1FIN,D,20170411,000000,120.7474167,120.9211010,120.0895217,120.8316273,5021
DJ.W1FIN,D,20170412,000000,120.7684694,121.0632063,120.2789955,120.6632062,5089
DJ.W1FIN,D,20170413,000000,120.6158377,120.7526799,119.6632058,119.6684689,5336
DJ.W1FIN,D,20170414,000000,119.6158373,119.7421532,119.5842584,119.7000479,2728
DJ.W1FIN,D,20170416,000000,119.6895216,119.7421532,119.6842584,119.7368900,119
DJ.W1FIN,D,20170417,000000,119.6895216,120.8053115,119.6895216,120.7632062,3611
DJ.W1FIN,D,20170418,000000,120.8316273,120.8737326,119.9368901,120.3158376,5300
DJ.W1FIN,D,20170419,000000,120.2526797,120.6474167,119.9368901,120.0579428,4958
DJ.W1FIN,D,20170420,000000,120.0737322,121.1526800,120.0579428,121.0579432,5202
DJ.W1FIN,D,20170421,000000,121.1105748,121.3789959,120.8263641,120.9105747,4708
DJ.W1FIN,D,20170423,000000,120.9263642,121.1526800,120.9211010,121.1211011,149
DJ.W1FIN,D,20170424,000000,121.1895222,123.3684704,121.1263642,123.1526808,5146
DJ.W1FIN,D,20170425,000000,123.1579440,124.2632076,123.1579440,124.0211022,4922
DJ.W1FIN,D,20170426,000000,124.0947865,124.4158392,123.9211022,124.0579444,5378
DJ.W1FIN,D,20170427,000000,124.0211022,124.1526812,123.2526809,123.5368915,5145
DJ.W1FIN,D,20170428,000000,123.5000494,123.5895231,122.8737334,122.9053123,4862
DJ.W1FIN,D,20170430,000000,122.8947860,122.9421544,122.8947860,122.9211018,87
DJ.W1FIN,D,20170501,000000,122.9000492,123.4368915,122.8000491,123.2368914,3375
DJ.W1FIN,D,20170502,000000,123.2316282,123.7263653,123.2263651,123.7211021,4754
DJ.W1FIN,D,20170503,000000,123.7263653,123.7263653,123.2526809,123.4368915,4400
DJ.W1FIN,D,20170504,000000,123.4421546,123.9211022,123.2789967,123.7632074,4893
DJ.W1FIN,D,20170505,000000,123.7684706,124.0368917,123.4421546,124.0158391,4647
DJ.W1FIN,D,20170507,000000,124.0158391,124.0158391,123.9263654,123.9368917,166
DJ.W1FIN,D,20170508,000000,124.0105759,124.3947866,123.6895232,123.8579443,4866
DJ.W1FIN,D,20170509,000000,123.8526811,123.8737338,123.1105756,123.3211020,4748
DJ.W1FIN,D,20170510,000000,123.3105756,123.7158390,123.2421546,123.6474179,4810
DJ.W1FIN,D,20170511,000000,123.6684705,123.9053127,122.9211018,123.4053125,4918
DJ.W1FIN,D,20170512,000000,123.3684704,123.4947862,122.9263650,123.2368914,4501
DJ.W1FIN,D,20170514,000000,123.2316282,123.2316282,123.2105756,123.2316282,122
DJ.W1FIN,D,20170515,000000,123.1842598,124.2316286,123.1474177,124.1579444,4510
DJ.W1FIN,D,20170516,000000,124.2053128,124.4263656,124.0158391,124.2895234,4709
DJ.W1FIN,D,20170517,000000,124.2211023,124.2211023,122.2947858,122.4211016,5454
DJ.W1FIN,D,20170518,000000,122.3579437,122.3579437,121.0368905,121.5211012,6097
DJ.W1FIN,D,20170519,000000,121.5368907,123.0105755,121.4737328,122.7632070,5012
DJ.W1FIN,D,20170521,000000,122.7632070,122.7684702,122.7263649,122.7316280,149
DJ.W1FIN,D,20170522,000000,122.7684702,123.2316282,122.6895228,123.0579440,4694
DJ.W1FIN,D,20170523,000000,123.0316282,123.4895231,122.8579439,123.3053125,4981
DJ.W1FIN,D,20170524,000000,123.3632072,123.7737337,123.3158388,123.7684706,4755
DJ.W1FIN,D,20170525,000000,123.7579442,124.2684708,123.6579442,123.9421548,4702
DJ.W1FIN,D,20170526,000000,123.9158390,123.9632075,123.5684705,123.6895232,4579
DJ.W1FIN,D,20170528,000000,123.7053126,123.7316284,123.7000495,123.7053126,110
DJ.W1FIN,D,20170529,000000,123.7000495,123.7158390,123.5053126,123.5158389,3588
DJ.W1FIN,D,20170530,000000,123.5000494,123.5474178,123.0421545,123.0947861,4401
